ElectionNumber	ElectionDate	ElectionName	CountyName	StatType	TotalRep	TotalDem	TotalOth	TotalNpa	GrandTotal	CompileDate
10282	11/08/2016	2016 General Election	Martin	Voted Vote-by-Mail	17,064	7,624	1,265	4,315	30,268	11/23/2016  6:56AM
10282	11/08/2016	2016 General Election	Miami-Dade	Voted Vote-by-Mail	103,052	124,497	4,022	73,566	305,137	11/23/2016  6:03AM
10282	11/08/2016	2016 General Election	Monroe	Voted Vote-by-Mail	6,387	5,175	352	2,448	14,362	11/23/2016  6:56AM
10282	11/08/2016	2016 General Election	Nassau	Voted Vote-by-Mail	6,104	2,531	282	1,290	10,207	11/23/2016  6:56AM
10282	11/08/2016	2016 General Election	Okaloosa	Voted Vote-by-Mail	14,223	4,662	498	3,663	23,046	11/23/2016  6:56AM
10282	11/08/2016	2016 General Election	Okeechobee	Voted Vote-by-Mail	1,299	965	53	240	2,557	11/23/2016  6:56AM
10282	11/08/2016	2016 General Election	Orange	Voted Vote-by-Mail	51,166	71,384	2,813	33,928	159,291	11/23/2016  6:56AM
10282	11/08/2016	2016 General Election	Osceola	Voted Vote-by-Mail	12,887	20,600	988	10,692	45,167	11/23/2016  6:56AM
10282	11/08/2016	2016 General Election	Palm Beach	Voted Vote-by-Mail	44,439	74,079	4,719	29,099	152,336	11/23/2016  7:09AM
10282	11/08/2016	2016 General Election	Pasco	Voted Vote-by-Mail	28,527	23,865	2,935	12,720	68,047	11/23/2016  7:09AM
10282	11/08/2016	2016 General Election	Pinellas	Voted Vote-by-Mail	100,151	97,164	8,776	48,362	254,453	11/23/2016  7:09AM
10282	11/08/2016	2016 General Election	Polk	Voted Vote-by-Mail	34,630	29,613	2,298	13,126	79,667	11/23/2016  7:09AM
10282	11/08/2016	2016 General Election	Putnam	Voted Vote-by-Mail	2,936	2,857	132	622	6,547	11/23/2016  7:09AM
10282	11/08/2016	2016 General Election	Santa Rosa	Voted Vote-by-Mail	11,755	3,889	612	2,562	18,818	11/23/2016  7:09AM
10282	11/08/2016	2016 General Election	Sarasota	Voted Vote-by-Mail	32,797	28,660	2,135	13,918	77,510	11/23/2016  7:09AM
10282	11/08/2016	2016 General Election	Seminole	Voted Vote-by-Mail	27,528	21,259	1,348	12,564	62,699	11/23/2016  7:09AM
10282	11/08/2016	2016 General Election	St. Johns	Voted Vote-by-Mail	15,058	7,002	758	4,358	27,176	11/23/2016  7:09AM
10282	11/08/2016	2016 General Election	St. Lucie	Voted Vote-by-Mail	15,344	17,171	1,416	7,083	41,014	11/23/2016  7:09AM
10282	11/08/2016	2016 General Election	Sumter	Voted Vote-by-Mail	10,325	5,550	509	3,311	19,695	11/23/2016  7:09AM
10282	11/08/2016	2016 General Election	Suwannee	Voted Vote-by-Mail	2,105	1,840	146	278	4,369	11/23/2016  7:09AM
10282	11/08/2016	2016 General Election	Taylor	Voted Vote-by-Mail	836	1,311	38	68	2,253	11/23/2016  7:09AM
10282	11/08/2016	2016 General Election	Union	Voted Vote-by-Mail	417	529	16	59	1,021	11/23/2016  7:09AM
10282	11/08/2016	2016 General Election	Volusia	Voted Vote-by-Mail	32,001	26,863	2,282	13,901	75,047	11/23/2016  7:09AM
10282	11/08/2016	2016 General Election	Wakulla	Voted Vote-by-Mail	1,326	1,480	81	258	3,145	11/23/2016  7:09AM
10282	11/08/2016	2016 General Election	Walton	Voted Vote-by-Mail	4,651	1,436	111	859	7,057	11/23/2016  7:09AM
10282	11/08/2016	2016 General Election	Washington	Voted Vote-by-Mail	1,382	974	24	164	2,544	11/23/2016  7:09AM
