ElectionNumber	ElectionDate	ElectionName	CountyName	StatType	TotalRep	TotalDem	TotalOth	TotalNpa	GrandTotal	CompileDate
10282	11/08/2016	2016 General Election	Liberty	Voted Early	50	169	1	9	229	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	Madison	Voted Early	0	0	0	0	0	
10282	11/08/2016	2016 General Election	Manatee	Voted Early	3,747	3,012	177	1,264	8,200	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	Marion	Voted Early	6,876	5,180	536	1,759	14,351	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	Martin	Voted Early	3,500	1,856	311	905	6,572	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	Miami-Dade	Voted Early	19,740	35,386	867	13,648	69,641	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	Monroe	Voted Early	1,115	1,188	72	515	2,890	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	Nassau	Voted Early	3,376	1,124	134	491	5,125	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	Okaloosa	Voted Early	5,644	1,726	129	901	8,400	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	Okeechobee	Voted Early	714	427	32	101	1,274	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	Orange	Voted Early	9,468	17,552	716	6,205	33,941	10/26/2016  7:06AM
10282	11/08/2016	2016 General Election	Osceola	Voted Early	2,571	4,533	188	1,565	8,857	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	Palm Beach	Voted Early	9,023	16,694	1,074	5,704	32,495	10/26/2016  7:06AM
10282	11/08/2016	2016 General Election	Pasco	Voted Early	0	0	0	0	0	
10282	11/08/2016	2016 General Election	Pinellas	Voted Early	3,048	3,777	306	1,619	8,750	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	Polk	Voted Early	5,457	6,190	362	2,167	14,176	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	Putnam	Voted Early	1,534	1,217	54	260	3,065	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	Santa Rosa	Voted Early	4,648	1,474	189	735	7,046	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	Sarasota	Voted Early	7,000	5,188	437	2,599	15,224	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	Seminole	Voted Early	6,880	6,823	358	2,863	16,924	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	St. Johns	Voted Early	7,812	3,560	360	1,731	13,463	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	St. Lucie	Voted Early	2,963	4,379	256	1,352	8,950	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	Sumter	Voted Early	4,905	1,985	283	1,153	8,326	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	Suwannee	Voted Early	0	0	0	0	0	
10282	11/08/2016	2016 General Election	Taylor	Voted Early	247	297	10	16	570	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	Union	Voted Early	0	0	0	0	0	
10282	11/08/2016	2016 General Election	Volusia	Voted Early	5,911	6,608	453	2,561	15,533	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	Wakulla	Voted Early	607	591	25	107	1,330	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	Walton	Voted Early	0	0	0	0	0	
10282	11/08/2016	2016 General Election	Washington	Voted Early	495	217	11	31	754	10/26/2016  5:38AM
