ElectionNumber	ElectionDate	ElectionName	CountyName	StatType	TotalRep	TotalDem	TotalOth	TotalNpa	GrandTotal	CompileDate
10282	11/08/2016	2016 General Election	Jefferson	Voted Early	764	1,387	43	169	2,363	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Lafayette	Voted Early	369	496	14	22	901	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Lake	Voted Early	27,914	19,985	1,981	10,808	60,688	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Lee	Voted Early	37,945	23,994	1,878	16,745	80,562	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Leon	Voted Early	13,787	26,656	817	5,269	46,529	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Levy	Voted Early	2,128	1,264	174	375	3,941	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Liberty	Voted Early	206	842	6	40	1,094	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Madison	Voted Early	1,200	2,143	44	210	3,597	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Manatee	Voted Early	17,312	12,117	819	6,892	37,140	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Marion	Voted Early	25,387	18,733	1,946	7,660	53,726	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Martin	Voted Early	14,546	7,083	1,298	4,441	27,368	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Miami-Dade	Voted Early	93,253	158,462	4,491	83,683	339,889	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Monroe	Voted Early	4,336	3,878	261	2,136	10,611	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Nassau	Voted Early	12,704	3,937	507	2,127	19,275	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Okaloosa	Voted Early	23,765	6,870	576	5,001	36,212	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Okeechobee	Voted Early	2,516	1,681	120	474	4,791	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Orange	Voted Early	51,237	85,087	3,669	39,637	179,630	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Osceola	Voted Early	11,443	21,788	838	10,254	44,323	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Palm Beach	Voted Early	50,650	83,410	5,622	37,267	176,949	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Pasco	Voted Early	25,078	18,453	2,302	10,320	56,153	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Pinellas	Voted Early	17,594	19,375	1,659	10,521	49,149	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Polk	Voted Early	24,517	27,116	1,635	12,592	65,860	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Putnam	Voted Early	5,149	4,812	186	1,178	11,325	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Santa Rosa	Voted Early	19,789	5,780	782	3,772	30,123	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Sarasota	Voted Early	30,009	19,813	1,825	12,655	64,302	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Seminole	Voted Early	32,122	28,468	1,811	16,719	79,120	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	St. Johns	Voted Early	34,016	13,642	1,537	8,847	58,042	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	St. Lucie	Voted Early	14,101	19,374	1,211	7,836	42,522	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Sumter	Voted Early	24,546	8,995	1,339	6,358	41,238	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Suwannee	Voted Early	2,320	1,790	133	313	4,556	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Taylor	Voted Early	1,010	1,377	34	114	2,535	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Union	Voted Early	923	682	33	83	1,721	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Volusia	Voted Early	29,617	30,325	2,373	16,077	78,392	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Wakulla	Voted Early	2,546	2,445	124	528	5,643	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Walton	Voted Early	6,774	1,864	142	1,317	10,097	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Washington	Voted Early	1,890	965	41	160	3,056	11/04/2016  7:37AM
