ElectionNumber	ElectionDate	ElectionName	CountyName	StatType	TotalRep	TotalDem	TotalOth	TotalNpa	GrandTotal	CompileDate
10282	11/08/2016	2016 General Election	Lee	Voted Early	17,097	10,727	807	6,235	34,866	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Leon	Voted Early	5,453	10,649	307	1,689	18,098	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Levy	Voted Early	837	513	79	140	1,569	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Liberty	Voted Early	97	324	4	19	444	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Madison	Voted Early	0	0	0	0	0	
10282	11/08/2016	2016 General Election	Manatee	Voted Early	6,819	5,098	291	2,378	14,586	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Marion	Voted Early	12,380	9,038	987	3,296	25,701	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Martin	Voted Early	6,479	3,247	582	1,724	12,032	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Miami-Dade	Voted Early	37,898	65,553	1,674	28,347	133,472	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Monroe	Voted Early	1,975	1,914	124	908	4,921	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Nassau	Voted Early	6,075	1,967	239	935	9,216	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Okaloosa	Voted Early	10,678	3,191	239	1,810	15,918	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Okeechobee	Voted Early	1,274	796	54	202	2,326	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Orange	Voted Early	19,442	33,521	1,405	12,998	67,366	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Osceola	Voted Early	4,902	8,658	382	3,328	17,270	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Palm Beach	Voted Early	18,741	32,390	2,187	12,322	65,640	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Pasco	Voted Early	0	0	0	0	0	
10282	11/08/2016	2016 General Election	Pinellas	Voted Early	6,070	6,945	583	3,263	16,861	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Polk	Voted Early	10,474	11,597	686	4,492	27,249	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Putnam	Voted Early	2,682	2,279	99	526	5,586	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Santa Rosa	Voted Early	8,882	2,718	342	1,464	13,406	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Sarasota	Voted Early	13,317	9,207	812	5,219	28,555	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Seminole	Voted Early	13,843	12,587	704	6,047	33,181	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	St. Johns	Voted Early	15,006	6,396	697	3,507	25,606	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	St. Lucie	Voted Early	5,858	8,338	519	2,905	17,620	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Sumter	Voted Early	12,736	4,807	675	3,028	21,246	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Suwannee	Voted Early	0	0	0	0	0	
10282	11/08/2016	2016 General Election	Taylor	Voted Early	474	561	15	44	1,094	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Union	Voted Early	0	0	0	0	0	
10282	11/08/2016	2016 General Election	Volusia	Voted Early	12,458	12,844	943	5,688	31,933	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Wakulla	Voted Early	1,167	1,157	48	194	2,566	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Walton	Voted Early	0	0	0	0	0	
10282	11/08/2016	2016 General Election	Washington	Voted Early	849	394	23	62	1,328	10/28/2016  6:46AM
