ElectionNumber	ElectionDate	ElectionName	CountyName	StatType	TotalRep	TotalDem	TotalOth	TotalNpa	GrandTotal	CompileDate
10282	11/08/2016	2016 General Election	State Totals	Voted Vote-by-Mail	1,019,738	947,476	62,252	437,298	2,466,764	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Alachua	Voted Vote-by-Mail	7,760	13,334	530	3,747	25,371	11/05/2016  4:00AM
10282	11/08/2016	2016 General Election	Baker	Voted Vote-by-Mail	913	763	20	96	1,792	11/05/2016  4:00AM
10282	11/08/2016	2016 General Election	Bay	Voted Vote-by-Mail	9,730	4,980	270	1,923	16,903	11/05/2016  4:00AM
10282	11/08/2016	2016 General Election	Bradford	Voted Vote-by-Mail	1,128	918	36	186	2,268	11/05/2016  4:00AM
10282	11/08/2016	2016 General Election	Brevard	Voted Vote-by-Mail	42,018	28,123	2,773	13,446	86,360	11/05/2016  6:00AM
10282	11/08/2016	2016 General Election	Broward	Voted Vote-by-Mail	43,339	93,515	2,489	32,158	171,501	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Calhoun	Voted Vote-by-Mail	266	598	8	42	914	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Charlotte	Voted Vote-by-Mail	16,024	10,279	1,268	5,767	33,338	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Citrus	Voted Vote-by-Mail	11,872	7,321	742	3,760	23,695	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Clay	Voted Vote-by-Mail	11,290	3,973	477	3,008	18,748	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Collier	Voted Vote-by-Mail	30,944	12,143	1,248	9,651	53,986	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Columbia	Voted Vote-by-Mail	2,563	2,034	143	541	5,281	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	DeSoto	Voted Vote-by-Mail	780	914	23	250	1,967	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Dixie	Voted Vote-by-Mail	776	728	51	127	1,682	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Duval	Voted Vote-by-Mail	32,114	24,856	1,782	8,074	66,826	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Escambia	Voted Vote-by-Mail	18,425	11,613	874	4,434	35,346	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Flagler	Voted Vote-by-Mail	5,871	4,165	255	2,327	12,618	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Franklin	Voted Vote-by-Mail	470	728	29	113	1,340	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Gadsden	Voted Vote-by-Mail	629	2,895	40	173	3,737	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Gilchrist	Voted Vote-by-Mail	936	558	40	133	1,667	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Glades	Voted Vote-by-Mail	308	278	22	61	669	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Gulf	Voted Vote-by-Mail	684	566	17	83	1,350	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Hamilton	Voted Vote-by-Mail	441	705	11	79	1,236	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Hardee	Voted Vote-by-Mail	346	241	13	66	666	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Hendry	Voted Vote-by-Mail	752	776	21	138	1,687	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Hernando	Voted Vote-by-Mail	14,595	11,811	1,130	5,133	32,669	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Highlands	Voted Vote-by-Mail	5,226	3,510	306	1,308	10,350	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Hillsborough	Voted Vote-by-Mail	63,558	70,726	4,639	31,273	170,196	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Holmes	Voted Vote-by-Mail	1,078	732	16	77	1,903	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Indian River	Voted Vote-by-Mail	11,040	5,782	622	3,352	20,796	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Jackson	Voted Vote-by-Mail	1,457	2,159	35	190	3,841	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Jefferson	Voted Vote-by-Mail	370	726	21	60	1,177	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Lafayette	Voted Vote-by-Mail	202	328	0	22	552	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Lake	Voted Vote-by-Mail	15,088	9,472	886	4,133	29,579	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Lee	Voted Vote-by-Mail	77,536	39,517	3,433	28,514	149,000	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Leon	Voted Vote-by-Mail	8,432	14,416	479	2,682	26,009	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Levy	Voted Vote-by-Mail	2,479	1,522	186	377	4,564	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Liberty	Voted Vote-by-Mail	68	299	2	18	387	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Madison	Voted Vote-by-Mail	341	628	17	65	1,051	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Manatee	Voted Vote-by-Mail	30,443	19,841	1,456	11,519	63,259	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Marion	Voted Vote-by-Mail	18,317	11,776	1,324	4,482	35,899	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Martin	Voted Vote-by-Mail	15,870	7,101	1,167	3,874	28,012	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Miami-Dade	Voted Vote-by-Mail	95,023	112,820	3,465	63,281	274,589	11/05/2016  6:56AM
