ElectionNumber	ElectionDate	ElectionName	CountyName	StatType	TotalRep	TotalDem	TotalOth	TotalNpa	GrandTotal	CompileDate
10282	11/08/2016	2016 General Election	Nassau	Voted Early	8,498	2,614	324	1,277	12,713	10/31/2016  6:32AM
10282	11/08/2016	2016 General Election	Okaloosa	Voted Early	15,322	4,389	342	2,767	22,820	10/31/2016  6:32AM
10282	11/08/2016	2016 General Election	Okeechobee	Voted Early	1,733	1,116	79	290	3,218	10/31/2016  6:32AM
10282	11/08/2016	2016 General Election	Orange	Voted Early	30,572	52,162	2,207	21,708	106,649	10/31/2016  6:32AM
10282	11/08/2016	2016 General Election	Osceola	Voted Early	7,366	13,102	521	5,459	26,448	10/31/2016  6:32AM
10282	11/08/2016	2016 General Election	Palm Beach	Voted Early	30,737	52,608	3,420	21,165	107,930	10/31/2016  6:32AM
10282	11/08/2016	2016 General Election	Pasco	Voted Early	8,576	6,657	806	3,311	19,350	10/31/2016  6:32AM
10282	11/08/2016	2016 General Election	Pinellas	Voted Early	9,669	10,841	893	5,279	26,682	10/31/2016  6:32AM
10282	11/08/2016	2016 General Election	Polk	Voted Early	14,866	16,653	995	6,810	39,324	10/31/2016  6:32AM
10282	11/08/2016	2016 General Election	Putnam	Voted Early	3,610	3,130	130	711	7,581	10/31/2016  6:32AM
10282	11/08/2016	2016 General Election	Santa Rosa	Voted Early	12,606	3,769	489	2,162	19,026	10/31/2016  6:32AM
10282	11/08/2016	2016 General Election	Sarasota	Voted Early	19,228	13,061	1,166	7,658	41,113	10/31/2016  6:32AM
10282	11/08/2016	2016 General Election	Seminole	Voted Early	20,882	18,925	1,134	9,962	50,903	10/31/2016  6:32AM
10282	11/08/2016	2016 General Election	St. Johns	Voted Early	22,417	9,221	1,001	5,448	38,087	10/31/2016  6:32AM
10282	11/08/2016	2016 General Election	St. Lucie	Voted Early	9,027	12,512	758	4,568	26,865	10/31/2016  6:32AM
10282	11/08/2016	2016 General Election	Sumter	Voted Early	17,586	6,505	904	4,322	29,317	10/31/2016  6:32AM
10282	11/08/2016	2016 General Election	Suwannee	Voted Early	829	540	49	102	1,520	10/31/2016  6:32AM
10282	11/08/2016	2016 General Election	Taylor	Voted Early	624	795	22	69	1,510	10/31/2016  6:32AM
10282	11/08/2016	2016 General Election	Union	Voted Early	370	203	13	19	605	10/31/2016  6:32AM
10282	11/08/2016	2016 General Election	Volusia	Voted Early	18,218	18,734	1,376	8,924	47,252	10/31/2016  6:32AM
10282	11/08/2016	2016 General Election	Wakulla	Voted Early	1,791	1,717	86	338	3,932	10/31/2016  6:32AM
10282	11/08/2016	2016 General Election	Walton	Voted Early	2,097	568	36	334	3,035	10/31/2016  9:39AM
10282	11/08/2016	2016 General Election	Washington	Voted Early	1,299	620	24	92	2,035	10/31/2016  6:32AM
