ElectionNumber	ElectionDate	ElectionName	CountyName	StatType	TotalRep	TotalDem	TotalOth	TotalNpa	GrandTotal	CompileDate
10282	11/08/2016	2016 General Election	Indian River	Voted Vote-by-Mail	7,623	4,133	438	2,178	14,372	10/28/2016  6:06AM
10282	11/08/2016	2016 General Election	Jackson	Voted Vote-by-Mail	1,155	1,693	28	143	3,019	10/28/2016  6:06AM
10282	11/08/2016	2016 General Election	Jefferson	Voted Vote-by-Mail	268	544	16	44	872	10/28/2016  6:06AM
10282	11/08/2016	2016 General Election	Lafayette	Voted Vote-by-Mail	136	219	0	13	368	10/28/2016  6:06AM
10282	11/08/2016	2016 General Election	Lake	Voted Vote-by-Mail	11,044	6,916	675	2,855	21,490	10/28/2016  6:06AM
10282	11/08/2016	2016 General Election	Lee	Voted Vote-by-Mail	61,073	31,669	2,646	21,130	116,518	10/28/2016  6:06AM
10282	11/08/2016	2016 General Election	Leon	Voted Vote-by-Mail	5,841	10,131	321	1,585	17,878	10/28/2016  6:06AM
10282	11/08/2016	2016 General Election	Levy	Voted Vote-by-Mail	1,898	1,145	154	282	3,479	10/28/2016  6:06AM
10282	11/08/2016	2016 General Election	Liberty	Voted Vote-by-Mail	55	229	2	14	300	10/28/2016  6:06AM
10282	11/08/2016	2016 General Election	Madison	Voted Vote-by-Mail	254	411	13	37	715	10/28/2016  6:06AM
10282	11/08/2016	2016 General Election	Manatee	Voted Vote-by-Mail	22,304	15,243	1,083	8,048	46,678	10/28/2016  6:06AM
10282	11/08/2016	2016 General Election	Marion	Voted Vote-by-Mail	14,281	9,265	1,033	3,315	27,894	10/28/2016  6:06AM
10282	11/08/2016	2016 General Election	Martin	Voted Vote-by-Mail	11,856	5,426	877	2,707	20,866	10/28/2016  6:06AM
10282	11/08/2016	2016 General Election	Miami-Dade	Voted Vote-by-Mail	66,355	78,261	2,174	38,250	185,040	10/28/2016  5:04AM
10282	11/08/2016	2016 General Election	Monroe	Voted Vote-by-Mail	4,592	3,825	254	1,552	10,223	10/28/2016  6:06AM
10282	11/08/2016	2016 General Election	Nassau	Voted Vote-by-Mail	4,189	1,776	168	766	6,899	10/28/2016  6:06AM
10282	11/08/2016	2016 General Election	Okaloosa	Voted Vote-by-Mail	8,478	2,875	290	1,870	13,513	10/28/2016  6:06AM
10282	11/08/2016	2016 General Election	Okeechobee	Voted Vote-by-Mail	951	711	36	161	1,859	10/28/2016  6:06AM
10282	11/08/2016	2016 General Election	Orange	Voted Vote-by-Mail	29,170	42,695	1,460	16,331	89,656	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Osceola	Voted Vote-by-Mail	8,029	13,089	629	5,723	27,470	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Palm Beach	Voted Vote-by-Mail	25,361	43,482	2,661	14,170	85,674	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Pasco	Voted Vote-by-Mail	21,520	18,215	2,168	8,787	50,690	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Pinellas	Voted Vote-by-Mail	62,635	62,152	5,526	26,655	156,968	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Polk	Voted Vote-by-Mail	23,187	19,739	1,585	7,850	52,361	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Putnam	Voted Vote-by-Mail	1,894	1,750	77	325	4,046	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Santa Rosa	Voted Vote-by-Mail	7,478	2,641	371	1,444	11,934	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Sarasota	Voted Vote-by-Mail	23,201	21,939	1,465	9,023	55,628	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Seminole	Voted Vote-by-Mail	16,435	12,579	725	6,323	36,062	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	St. Johns	Voted Vote-by-Mail	9,010	4,389	439	2,252	16,090	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	St. Lucie	Voted Vote-by-Mail	10,933	11,918	980	4,432	28,263	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Sumter	Voted Vote-by-Mail	7,934	4,394	374	2,359	15,061	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Suwannee	Voted Vote-by-Mail	1,450	1,207	100	169	2,926	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Taylor	Voted Vote-by-Mail	559	866	26	47	1,498	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Union	Voted Vote-by-Mail	235	257	8	36	536	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Volusia	Voted Vote-by-Mail	21,788	18,091	1,503	8,321	49,703	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Wakulla	Voted Vote-by-Mail	869	1,004	48	128	2,049	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Walton	Voted Vote-by-Mail	3,076	993	71	482	4,622	10/28/2016  6:46AM
10282	11/08/2016	2016 General Election	Washington	Voted Vote-by-Mail	969	648	16	101	1,734	10/28/2016  6:46AM
