ElectionNumber	ElectionDate	ElectionName	CountyName	StatType	TotalRep	TotalDem	TotalOth	TotalNpa	GrandTotal	CompileDate
10282	11/08/2016	2016 General Election	Franklin	Voted Early	721	1,205	36	212	2,174	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Gadsden	Voted Early	1,403	6,899	70	437	8,809	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Gilchrist	Voted Early	1,369	587	50	176	2,182	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Glades	Voted Early	282	351	12	74	719	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Gulf	Voted Early	1,752	1,264	48	220	3,284	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Hamilton	Voted Early	547	848	35	95	1,525	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Hardee	Voted Early	1,832	1,089	53	237	3,211	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Hendry	Voted Early	2,256	2,517	64	502	5,339	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Hernando	Voted Early	10,748	7,475	779	4,146	23,148	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Highlands	Voted Early	8,945	5,433	481	2,459	17,318	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Hillsborough	Voted Early	68,015	82,503	4,847	38,159	193,524	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Holmes	Voted Early	1,788	717	20	133	2,658	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Indian River	Voted Early	15,530	8,093	907	5,594	30,124	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Jackson	Voted Early	3,393	4,537	83	443	8,456	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Jefferson	Voted Early	859	1,525	45	191	2,620	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Lafayette	Voted Early	430	598	16	26	1,070	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Lake	Voted Early	31,058	22,158	2,173	12,323	67,712	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Lee	Voted Early	42,150	26,749	2,123	19,405	90,427	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Leon	Voted Early	15,597	30,168	963	6,416	53,144	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Levy	Voted Early	2,466	1,474	191	441	4,572	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Liberty	Voted Early	226	937	6	46	1,215	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Madison	Voted Early	1,380	2,482	58	257	4,177	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Manatee	Voted Early	19,654	13,741	940	7,982	42,317	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Marion	Voted Early	28,096	20,904	2,147	8,720	59,867	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Martin	Voted Early	16,230	7,826	1,454	5,073	30,583	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Miami-Dade	Voted Early	103,928	177,307	5,170	96,293	382,698	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Monroe	Voted Early	4,919	4,366	279	2,491	12,055	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Nassau	Voted Early	14,120	4,438	563	2,456	21,577	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Okaloosa	Voted Early	26,706	7,790	672	5,846	41,014	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Okeechobee	Voted Early	2,756	1,917	133	541	5,347	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Orange	Voted Early	58,488	95,434	4,177	46,141	204,240	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Osceola	Voted Early	12,863	24,510	937	12,022	50,332	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Palm Beach	Voted Early	56,532	92,239	6,269	42,530	197,570	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Pasco	Voted Early	29,454	21,461	2,673	12,580	66,168	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Pinellas	Voted Early	20,672	22,801	1,972	12,719	58,164	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Polk	Voted Early	27,758	30,656	1,856	14,834	75,104	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Putnam	Voted Early	5,637	5,437	206	1,361	12,641	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Santa Rosa	Voted Early	22,133	6,477	884	4,393	33,887	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Sarasota	Voted Early	33,310	21,969	2,082	14,437	71,798	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Seminole	Voted Early	35,934	31,787	2,081	19,318	89,120	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	St. Johns	Voted Early	37,998	15,199	1,737	10,191	65,125	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	St. Lucie	Voted Early	15,684	21,560	1,367	8,969	47,580	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Sumter	Voted Early	25,938	9,558	1,426	6,823	43,745	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Suwannee	Voted Early	2,696	2,104	153	382	5,335	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Taylor	Voted Early	1,130	1,569	38	145	2,882	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Union	Voted Early	1,061	831	39	101	2,032	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Volusia	Voted Early	33,073	33,658	2,618	18,618	87,967	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Wakulla	Voted Early	2,787	2,701	134	603	6,225	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Walton	Voted Early	7,994	2,197	173	1,605	11,969	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Washington	Voted Early	2,071	1,076	41	185	3,373	11/05/2016  6:56AM
