ElectionNumber	ElectionDate	ElectionName	CountyName	StatType	TotalRep	TotalDem	TotalOth	TotalNpa	GrandTotal	CompileDate
10282	11/08/2016	2016 General Election	Lafayette	Voted Early	449	651	16	31	1,147	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Lake	Voted Early	34,182	24,668	2,359	13,969	75,178	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Lee	Voted Early	46,166	30,083	2,353	22,291	100,893	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Leon	Voted Early	19,026	38,540	1,235	8,717	67,518	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Levy	Voted Early	2,705	1,687	215	500	5,107	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Liberty	Voted Early	250	1,039	6	52	1,347	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Madison	Voted Early	1,496	2,715	61	282	4,554	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Manatee	Voted Early	22,234	15,778	1,086	9,515	48,613	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Marion	Voted Early	30,771	23,318	2,334	9,777	66,200	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Martin	Voted Early	17,845	8,774	1,602	5,816	34,037	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Miami-Dade	Voted Early	125,302	218,624	6,531	125,381	475,838	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Monroe	Voted Early	5,332	4,852	301	2,838	13,323	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Nassau	Voted Early	15,245	4,882	623	2,759	23,509	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Okaloosa	Voted Early	29,128	8,614	756	6,653	45,151	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Okeechobee	Voted Early	2,974	2,122	149	634	5,879	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Orange	Voted Early	71,308	118,242	5,311	60,251	255,112	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Osceola	Voted Early	15,566	30,479	1,148	16,063	63,256	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Palm Beach	Voted Early	66,932	112,021	7,500	53,946	240,399	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Pasco	Voted Early	33,663	24,816	3,099	15,055	76,633	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Pinellas	Voted Early	26,999	30,738	2,633	17,796	78,166	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Polk	Voted Early	33,625	37,557	2,274	19,189	92,645	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Putnam	Voted Early	6,092	5,994	228	1,554	13,868	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Santa Rosa	Voted Early	24,227	7,108	958	4,904	37,197	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Sarasota	Voted Early	36,683	24,494	2,319	16,431	79,927	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Seminole	Voted Early	42,991	38,942	2,576	24,760	109,269	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	St. Johns	Voted Early	41,519	16,656	1,917	11,516	71,608	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	St. Lucie	Voted Early	18,446	25,861	1,656	11,327	57,290	11/07/2016  9:17AM
10282	11/08/2016	2016 General Election	Sumter	Voted Early	26,845	10,047	1,489	7,163	45,544	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Suwannee	Voted Early	3,190	2,582	202	508	6,482	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Taylor	Voted Early	1,217	1,681	45	156	3,099	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Union	Voted Early	1,189	955	45	128	2,317	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Volusia	Voted Early	36,486	37,322	2,904	21,228	97,940	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Wakulla	Voted Early	3,048	2,939	150	687	6,824	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Walton	Voted Early	8,912	2,474	195	1,858	13,439	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Washington	Voted Early	2,249	1,169	45	212	3,675	11/07/2016  6:50AM
