ElectionNumber	ElectionDate	ElectionName	CountyName	StatType	TotalRep	TotalDem	TotalOth	TotalNpa	GrandTotal	CompileDate
10282	11/08/2016	2016 General Election	Martin	Voted Vote-by-Mail	16,236	7,257	1,202	3,995	28,690	11/07/2016  6:16AM
10282	11/08/2016	2016 General Election	Miami-Dade	Voted Vote-by-Mail	97,921	116,819	3,640	66,757	285,137	11/07/2016  6:16AM
10282	11/08/2016	2016 General Election	Monroe	Voted Vote-by-Mail	6,098	4,956	339	2,273	13,666	11/07/2016  6:16AM
10282	11/08/2016	2016 General Election	Nassau	Voted Vote-by-Mail	5,825	2,398	263	1,177	9,663	11/07/2016  6:16AM
10282	11/08/2016	2016 General Election	Okaloosa	Voted Vote-by-Mail	12,862	4,214	425	3,117	20,618	11/07/2016  6:16AM
10282	11/08/2016	2016 General Election	Okeechobee	Voted Vote-by-Mail	1,225	904	49	218	2,396	11/07/2016  6:16AM
10282	11/08/2016	2016 General Election	Orange	Voted Vote-by-Mail	47,179	65,778	2,521	30,039	145,517	11/07/2016  6:16AM
10282	11/08/2016	2016 General Election	Osceola	Voted Vote-by-Mail	11,898	18,971	906	9,455	41,230	11/07/2016  6:16AM
10282	11/08/2016	2016 General Election	Palm Beach	Voted Vote-by-Mail	41,288	68,193	4,320	25,848	139,649	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Pasco	Voted Vote-by-Mail	27,507	23,023	2,797	12,024	65,351	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Pinellas	Voted Vote-by-Mail	93,286	89,905	8,108	43,360	234,659	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Polk	Voted Vote-by-Mail	33,183	28,228	2,186	12,254	75,851	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Putnam	Voted Vote-by-Mail	2,757	2,629	118	552	6,056	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Santa Rosa	Voted Vote-by-Mail	10,729	3,578	553	2,235	17,095	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Sarasota	Voted Vote-by-Mail	31,504	27,588	2,026	13,003	74,121	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Seminole	Voted Vote-by-Mail	26,021	19,884	1,238	11,365	58,508	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	St. Johns	Voted Vote-by-Mail	13,953	6,415	691	3,829	24,888	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	St. Lucie	Voted Vote-by-Mail	14,597	16,073	1,339	6,496	38,505	11/07/2016  9:17AM
10282	11/08/2016	2016 General Election	Sumter	Voted Vote-by-Mail	10,194	5,459	495	3,226	19,374	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Suwannee	Voted Vote-by-Mail	1,937	1,650	137	247	3,971	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Taylor	Voted Vote-by-Mail	795	1,212	37	66	2,110	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Union	Voted Vote-by-Mail	368	440	15	55	878	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Volusia	Voted Vote-by-Mail	30,568	25,497	2,136	12,772	70,973	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Wakulla	Voted Vote-by-Mail	1,217	1,365	74	215	2,871	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Walton	Voted Vote-by-Mail	4,389	1,325	100	769	6,583	11/07/2016  6:50AM
10282	11/08/2016	2016 General Election	Washington	Voted Vote-by-Mail	1,290	904	23	150	2,367	11/07/2016  6:50AM
